study,user_id,user_group,analogy_type,analogy_domain,task_id,task_position,task_block,correct_answer,ai_advice,ai_wrong_by_design,initial_choice,final_choice,ai_correct,initial_correct,final_correct,initial_agrees_ai,final_follows_ai,initial_disagreement,switched,switch_to_ai,diagnostic_trial,appropriate_reliance_all,appropriate_reliance_diagnostic,over_reliance,under_reliance,warranted_ai_reliance,warranted_self_reliance
main_exp,participant-158,accuracy,,,LP001451,5,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-158,accuracy,,,LP001882,6,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-158,accuracy,,,LP001030,7,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-158,accuracy,,,LP002142,8,,reject,accept,True,reject,reject,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
main_exp,participant-158,accuracy,,,LP001806,9,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-158,accuracy,,,LP002840,10,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-104,accuracy,,,LP001882,1,,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-104,accuracy,,,LP002142,2,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-104,accuracy,,,LP001451,3,,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-104,accuracy,,,LP002181,4,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-104,accuracy,,,LP001849,5,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-104,accuracy,,,LP002840,6,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-104,accuracy,,,LP002534,7,,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-104,accuracy,,,LP002068,8,,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-104,accuracy,,,LP001030,9,,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
main_exp,participant-104,accuracy,,,LP001806,10,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-34,analogy,weather,,LP002142,1,,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-34,analogy,weather,,LP001849,2,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-34,analogy,weather,,LP002181,3,,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-34,analogy,weather,,LP002068,4,,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-34,analogy,weather,,LP001030,5,,accept,reject,True,accept,reject,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False
main_exp,participant-34,analogy,weather,,LP002840,6,,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-34,analogy,weather,,LP001806,7,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-34,analogy,weather,,LP001451,8,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-34,analogy,weather,,LP001882,9,,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-34,analogy,weather,,LP002534,10,,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-108,system,,,LP001849,1,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-108,system,,,LP001030,2,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-108,system,,,LP002142,3,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-108,system,,,LP002068,4,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-108,system,,,LP002840,5,,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-108,system,,,LP001451,6,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-108,system,,,LP001806,7,,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-108,system,,,LP002534,8,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-108,system,,,LP001882,9,,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-108,system,,,LP002181,10,,reject,accept,True,reject,reject,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
main_exp,participant-210,accuracy,,,LP002181,1,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-210,accuracy,,,LP001451,2,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-210,accuracy,,,LP002142,3,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-210,accuracy,,,LP002534,4,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-210,accuracy,,,LP002068,5,,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-210,accuracy,,,LP001882,6,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-210,accuracy,,,LP001806,7,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-210,accuracy,,,LP001030,8,,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
main_exp,participant-210,accuracy,,,LP002840,9,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-210,accuracy,,,LP001849,10,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-207,analogy,train,,LP002534,1,,accept,reject,True,accept,reject,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False
main_exp,participant-207,analogy,train,,LP001030,2,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-207,analogy,train,,LP002840,3,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-207,analogy,train,,LP001806,4,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-207,analogy,train,,LP002142,5,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-207,analogy,train,,LP002068,6,,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-207,analogy,train,,LP002181,7,,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-207,analogy,train,,LP001882,8,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-207,analogy,train,,LP001451,9,,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-207,analogy,train,,LP001849,10,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-263,system,,,LP002534,1,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-263,system,,,LP001882,2,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-263,system,,,LP002840,3,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-263,system,,,LP002068,4,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-263,system,,,LP001030,5,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-263,system,,,LP002181,6,,reject,accept,True,reject,accept,False,True,False,False,True,True,True,True,True,False,False,True,False,False,False
main_exp,participant-263,system,,,LP001806,7,,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-263,system,,,LP001451,8,,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-263,system,,,LP001849,9,,reject,reject,False,accept,reject,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-263,system,,,LP002142,10,,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-128,analogy,train,,LP002840,1,,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-128,analogy,train,,LP002068,2,,accept,accept,False,reject,accept,True,False,True,False,True,True,True,True,True,True,True,False,False,True,False
main_exp,participant-128,analogy,train,,LP002181,3,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-128,analogy,train,,LP002534,4,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-128,analogy,train,,LP001806,5,,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-128,analogy,train,,LP001882,6,,accept,reject,True,reject,reject,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-128,analogy,train,,LP001030,7,,accept,accept,False,accept,accept,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-128,analogy,train,,LP002142,8,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-128,analogy,train,,LP001451,9,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-128,analogy,train,,LP001849,10,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-113,accuracy,,,LP001849,1,,reject,reject,False,reject,reject,True,True,True,True,True,False,False,False,False,True,,,,,
main_exp,participant-113,accuracy,,,LP002181,2,,reject,reject,False,accept,accept,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
main_exp,participant-113,accuracy,,,LP002534,3,,accept,reject,True,accept,accept,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
main_exp,participant-113,accuracy,,,LP002142,4,,reject,accept,True,reject,reject,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True
main_exp,participant-113,accuracy,,,LP001451,5,,reject,accept,True,accept,accept,False,False,False,True,True,False,False,False,False,False,,,,,
main_exp,participant-113,accuracy,,,LP002068,6,,accept,accept,False,reject,reject,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
